date;conflict;similarity;knowledge;power;status;support;identity;romance;trust;fun;conflict_sd;similarity_sd;knowledge_sd;power_sd;status_sd;support_sd;identity_sd;romance_sd;trust_sd;fun_sd;conflict_n_posts;similarity_n_posts;knowledge_n_posts;power_n_posts;status_n_posts;support_n_posts;identity_n_posts;romance_n_posts;trust_n_posts;fun_n_posts;event_type;period_type;event_id;closing_price
2022-09-02;0.10976788462763465;1.8124533257853062;-0.429875648472485;0.8556930819768046;1.4205374207164405;0.37739063781117255;-0.23718666260005705;0.4952384842231111;0.12826764136776903;0.4632757942090946;0.02994659669190144;1.5018547038742907;0.05740190787473097;0.345547838085694;0.8256123845731388;-0.2189386910649156;1.2329196659423671;0.04700951860293635;-0.07590750069245557;0.40196355796847155;29;22;217;14;21;40;22;0;40;22;0;0;0;19969.771177460185
2022-09-03;-0.259008029476155;1.8108320695850784;0.2437725699391698;1.0343900133459285;0.8673010966746042;-0.12287896805889209;-0.5560377643038629;0.08560063871646727;0.17388691554762187;1.001525361627615;0.5176466439487559;1.5038592498993897;0.1678708480343816;-0.0005901993343712809;-0.9894243967480839;-1.0984874094571464;1.1004268830861725;0.19163228407641725;0.01329022425237661;0.8123675932277665;17;24;200;6;17;34;16;0;45;24;0;0;0;19832.08772933853
2022-09-04;-0.5728696005643931;0.6245699618979275;0.4490659800998814;-0.30946294194147567;1.003151166725973;-0.08300566102875005;-1.6637989271373812;1.7855762953827528;1.309813198498354;0.41325368621856157;0.8719671314967518;2.38027241255234;0.05499216355905695;0.5427313764637364;-1.0723812966426483;-1.0197388156560832;1.1465348494503849;2.3281110743777127;1.0458350780716792;1.1626980591790048;6;7;89;5;6;11;2;1;27;11;0;0;0;19986.713839219963
2022-09-05;-0.3905301048625252;1.036147639403721;0.34316627199613875;-1.2331933362501208;0.9893443416056589;-0.17558824787326227;-0.9083744464969552;1.7855762953827528;1.2330260222826634;0.6188650678523395;0.7543444307645353;3.529225373029891;-0.17000411397999426;0.26461814395905386;-1.0482659217010095;-0.9118814880952009;1.3469470395443452;2.3281110743777127;1.1231528233909236;0.6073489106278968;13;11;184;10;14;28;10;2;47;25;0;0;0;19812.37147875423
2022-09-06;-1.4213284697114488;0.7249547612895854;0.7561635140931389;-1.0397126452132155;0.8598020345178318;-0.4532800221619795;-0.7852469862377597;1.7855762953827528;1.4853829906799891;0.14255515212157308;-0.7149490337332719;3.5563876676131465;-0.02202761465880269;0.7216027791148736;-1.2898949435086493;-1.2057223372412966;1.6335852921551994;2.3281110743777127;0.7433859555787463;1.0875860772029247;2;6;95;3;8;13;5;0;25;12;0;0;0;18837.66771237502
2022-09-07;-1.238496933334893;0.2501638996233586;0.7388880982332777;-0.7657424732936063;0.7109865669831607;-0.4860927199489199;-1.1695901732070428;1.7855762953827528;1.1940020947422318;-0.06737322637861132;-0.2588673054857406;3.407593898839467;-0.005996139958283361;0.6302527106289891;-1.2935077943915163;-1.2504929048681759;1.5344440089208218;2.3281110743777127;1.1985451595585528;0.9760019626364421;2;2;89;1;7;16;1;2;32;6;0;0;0;19290.32387359376
2022-09-08;-1.552701848522885;0.07851150255858487;1.0729212101375676;-1.3856202136415627;0.8279237046072745;0.3411047907677723;-1.1312783148415446;0.7523106850749505;0.7875331692898386;-0.7945124863296631;-0.2974262571002327;3.455100352999036;0.018188688820148086;0.5555016415043522;-1.3943578679781552;-0.10891046412246351;1.4731382447310073;2.3082385555421996;1.0025370150298365;0.9112349413167201;5;18;104;2;6;12;8;0;19;5;0;0;0;19329.834933426577
2022-09-09;-1.7012382601767775;0.4594202026049298;1.8064695346837891;-1.6190269835988589;0.9053324618392004;0.5317200571249885;-1.1212672905079368;-0.14096410061050446;0.664327515648677;-1.3705757660552742;-0.37266772432976636;3.3213609537485773;-0.6850360811995353;0.4349184098993331;-1.4956453317737815;-0.288203705532077;1.469550282413264;2.2151608532334315;1.0882607985015316;0.5154452168640258;3;6;92;6;7;12;9;0;18;5;0;0;0;21381.15285528657
2022-09-10;-1.6543892123726198;0.17776973495106627;1.7941795431528633;-1.7708744499767044;0.7687463831376039;0.5696188320987537;-0.45558141954016;-0.14096410061050488;0.7458566201456722;-1.9633279301608486;-0.432393351392574;3.509687073212402;-0.6926760341439651;0.4726402653077643;-1.8570622990229002;-0.31172189675692724;2.272792059088532;2.2151608532334315;1.1970274928712399;-1.145494597689218;21;16;204;9;15;34;10;0;37;21;0;0;0;21680.53941342801
2022-09-11;-0.9310769269240107;0.6931937353060141;1.6049939342302038;-0.9111076409426129;0.49477832036181435;0.16284701011594382;0.47469290346463616;-1.4121939120801041;-0.5794938181826419;-1.6478412784634986;-0.25014478621640834;2.9288271922826716;-0.3515535751893633;0.13264246717921352;-1.4738932648278105;-0.13968988951303013;1.3733795720854733;-0.6775999027522785;0.023176637247042726;-0.9763076235649379;3;5;87;2;6;18;2;0;19;5;0;0;0;21769.256339556683
2022-09-12;-0.9254569981441756;-1.4640048140000506;1.2450430813075863;-0.7931007261939332;0.718784380257754;-0.0029678523039629004;-0.1163636561544693;-1.4121939120801041;-1.0543229309206126;-1.2992954386488325;-0.25043026573903693;0.028227081941056106;-0.5100554998925165;-0.03253093991162229;-1.451671022625736;0.16151388889371956;1.5283531340258285;-0.6775999027522785;0.5698576267297051;-1.297886337543312;4;7;92;3;6;13;4;0;17;6;0;0;0;22370.448649932
2022-09-13;-1.0616807820529643;-1.1992079649865668;1.1903640024520277;-1.0603740528821244;0.393078008151217;-0.49094172267281033;-0.7443137034763685;-1.4121939120801041;-0.43512799763889565;-1.1647378874548906;-0.057306199776564135;0.3783220098765557;-0.5608396848248829;-0.7605955763325506;-1.3561266949936914;0.9430721889429298;0.8016364317095493;-0.6775999027522785;1.360779050042036;-1.5361840894545116;3;5;120;3;9;17;12;0;33;10;0;0;0;20296.70781387527
2022-09-14;-0.9122741236530486;-0.9355063505528926;1.3669132180816228;-0.7257630426212597;0.49252440260957736;-0.5183194999284794;0.026604366998508676;-0.9567413075365335;0.17286406936944207;-1.0564867607561064;0.32515745898805765;0.6824768882429264;-0.7829808067015219;-0.37461333501386085;-1.3210734606418613;0.9301666499594391;1.3805964683667662;-0.5680035552604124;1.2611268355140728;-1.2846699633926542;20;15;212;12;13;29;19;2;37;21;0;0;0;20241.08980183065
